Date,Product,Category,Quantity,Unit_Price,Sales,Region
2023-03-24,Laptop Pro 15,Technology,1,1188.54,1188.54,North
2021-09-23,Smartphone Ultra,Technology,4,921.59,3686.36,East
2023-03-06,Document Filing Cabinet Tray,Office Supplies,2,35.94,71.88,South
2022-02-05,Ergonomic Mechanical Keyboard,Technology,1,127.2,127.2,West
2021-01-25,External SSD 1TB,Electronics Accessories,1,110.87,110.87,North
2022-03-12,High-Back Mesh Chair,Furniture,2,261.84,523.68,South
2025-11-25,4K Ultra HD Monitor,Technology,1,340.97,392.12,North
2022-11-24,Precision Wireless Mouse,Electronics Accessories,2,38.09,87.61,South
2025-05-01,Bookshelf 5-Tier,Furniture,1,155.61,155.61,East
2024-08-05,Heavy-Duty Stapler & Staples,Office Supplies,3,24.26,72.78,East
2025-05-24,External SSD 1TB,Electronics Accessories,1,105.2,105.2,South
2023-09-17,Laptop Pro 15,Technology,4,1215.27,4861.08,South
2022-09-17,Standing Desk Converter,Furniture,2,183.17,366.34,West
2023-03-27,Laptop Pro 15,Technology,1,1254.3,1254.3,North
2022-02-26,Ergonomic Mechanical Keyboard,Technology,2,129.62,259.24,North
2025-01-29,Executive Ergonomic Desk,Furniture,3,564.82,1694.46,South
2021-01-11,High-Back Mesh Chair,Furniture,1,258.46,258.46,East
2023-01-26,Executive Ergonomic Desk,Furniture,3,567.79,1703.37,East
2024-06-15,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,20,19.17,383.4,North
2022-12-31,Standing Desk Converter,Furniture,2,187.94,375.88,North
2024-01-14,Document Filing Cabinet Tray,Office Supplies,2,36.35,72.7,East
2024-03-07,Conference Room Table,Furniture,2,790.66,1581.32,South
2025-04-05,Gel Pens Pack (24ct),Office Supplies,2,18.17,36.34,East
2024-07-31,Executive Ergonomic Desk,Furniture,1,528.09,528.09,South
2024-05-24,High-Back Mesh Chair,Furniture,1,245.11,245.11,East
2023-07-07,USB-C Fast Charging Hub,Electronics Accessories,3,48.23,144.69,South
2024-12-23,Heavy-Duty Stapler & Staples,Office Supplies,2,25.21,57.98,North
2023-02-28,Bookshelf 5-Tier,Furniture,5,147.48,737.4,
2025-03-22,Ergonomic Mechanical Keyboard,Technology,5,131.42,657.1,South
2021-11-27,Heavy-Duty Stapler & Staples,Office Supplies,1,25.76,25.76,North
2025-12-28,External SSD 1TB,Electronics Accessories,1,111.74,128.5,East
2024-10-17,Laptop Pro 15,Technology,3,1242.43,3727.29,South
2023-08-01,Bookshelf 5-Tier,Furniture,3,153.28,459.84,West
2024-09-10,Gel Pens Pack (24ct),Office Supplies,1,19.02,19.02,North
2023-07-02,Gel Pens Pack (24ct),Office Supplies,2,18.39,36.78,Central
2021-07-13,Smartphone Ultra,Technology,2,923.48,1846.96,East
2024-11-04,Executive Ergonomic Desk,Furniture,1,563.01,563.01,South
2024-04-02,Wireless Noise-Canceling Headphones,Technology,1,198.67,198.67,East
2022-04-14,Laptop Pro 15,Technology,2,1188.14,2376.28,South
2024-12-01,Laptop Pro 15,Technology,2,1228.05,2456.1,East
2025-08-10,Heavy-Duty Stapler & Staples,Office Supplies,1,23.85,23.85,West
2024-11-19,4K Ultra HD Monitor,Technology,2,349.27,803.32,North
2022-12-15,Executive Ergonomic Desk,Furniture,1,569.36,654.76,East
2023-11-02,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,20.44,70.52,South
2024-04-08,Executive Ergonomic Desk,Furniture,1,572.76,572.76,South
2024-01-04,USB-C Fast Charging Hub,Electronics Accessories,2,49.48,98.96,Central
2021-08-17,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.04,19.04,East
2023-08-20,Precision Wireless Mouse,Electronics Accessories,2,38.24,76.48,North
INVALID_DATE,Ergonomic Mechanical Keyboard,Technology,5,132.47,662.35,West
2023-02-03,Bookshelf 5-Tier,Furniture,2,152.14,304.28,South
2024-02-24,Bookshelf 5-Tier,Furniture,8,153.61,1228.88,Central
2022-11-01,High-Back Mesh Chair,Furniture,3,242.06,835.11,North
2024-04-10,Precision Wireless Mouse,Electronics Accessories,1,41.39,41.39,West
2023-12-15,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,4,20.61,94.81,West
2022-01-29,4K Ultra HD Monitor,Technology,2,347.38,694.76,North
2023-06-27,Smartphone Ultra,Technology,20,933.22,18664.4,West
2025-12-19,4K Ultra HD Monitor,Technology,10,359.34,4132.41,Central
2025-08-28,Precision Wireless Mouse,Electronics Accessories,1,38.51,38.51,Central
2021-11-15,Executive Ergonomic Desk,Furniture,2,539.57,1241.01,North
2021-11-16,Bookshelf 5-Tier,Furniture,3,146.75,506.29,Central
2022-01-03,Standing Desk Converter,Furniture,2,177.34,354.68,South
2024-08-22,Executive Ergonomic Desk,Furniture,2,538.79,1077.58,North
2022-01-15,Wireless Noise-Canceling Headphones,Technology,1,206.2,206.2,South
2025-06-22,High-Back Mesh Chair,Furniture,4,237.81,951.24,North
2022-05-02,High-Back Mesh Chair,Furniture,4,248.52,994.08,Central
2021-06-18,Multipurpose Copy Paper (Carton),Office Supplies,2,40.71,81.42,North
2021-09-10,HD Streaming Webcam 1080p,Electronics Accessories,1,70.11,70.11,East
2024-09-06,Multipurpose Copy Paper (Carton),Office Supplies,2,42.21,84.42,South
2025-06-28,Laptop Pro 15,Technology,5,1244.9,6224.5,Central
2022-11-16,Wireless Noise-Canceling Headphones,,2,206.67,475.34,West
2025-02-04,Smartphone Ultra,Technology,1,867.36,867.36,Central
2021-06-26,Conference Room Table,Furniture,3,793.58,2380.74,Central
2022-12-10,Self-Adhesive Sticky Notes Bulk,Office Supplies,4,15.86,72.96,East
2021-05-16,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,20.13,20.13,North
2025-11-23,Wireless Noise-Canceling Headphones,Technology,2,203.79,468.72,South
2021-08-07,Bookshelf 5-Tier,Furniture,4,146.47,585.88,North
2022-03-27,4K Ultra HD Monitor,Technology,1,336.44,336.44,East
2023-09-20,Conference Room Table,Furniture,3,788.45,2365.35,West
2024-11-21,Precision Wireless Mouse,Electronics Accessories,3,40.23,120.69,Central
2021-04-11,Wireless Noise-Canceling Headphones,Technology,20,202.44,4048.8,South
2022-08-19,Ergonomic Mechanical Keyboard,Technology,3,130.92,392.76,South
2021-11-24,Smartphone Ultra,Technology,3,915.14,3157.23,South
2022-03-11,Document Filing Cabinet Tray,Office Supplies,1,34.46,34.46,East
2022-08-12,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.79,19.79,West
2025-08-13,Document Filing Cabinet Tray,Office Supplies,1,34.05,34.05,Central
2025-12-01,Laptop Pro 15,Technology,3,1152.56,3457.68,North
2025-01-01,Ergonomic Mechanical Keyboard,Technology,1,128.15,128.15,Central
2022-11-30,USB-C Fast Charging Hub,Electronics Accessories,2,47.98,95.96,North
2025-09-23,Laptop Pro 15,Technology,1,1239.38,1239.38,North
2021-07-18,Wireless Noise-Canceling Headphones,Technology,3,198.59,595.77,Central
2024-03-29,Conference Room Table,Furniture,1,796.76,796.76,East
2023-10-18,High-Back Mesh Chair,Furniture,1,253.06,253.06,East
2021-11-25,Gel Pens Pack (24ct),Office Supplies,3,19.1,65.89,North
2022-11-24,Heavy-Duty Stapler & Staples,Office Supplies,1,26.12,26.12,North
2025-08-13,Wireless Noise-Canceling Headphones,Technology,10,190.93,1909.3,North
2024-12-18,Ergonomic Mechanical Keyboard,Technology,1,129.35,148.75,East
2023-07-26,Wireless Noise-Canceling Headphones,Technology,2,190.27,380.54,East
2024-10-06,4K Ultra HD Monitor,Technology,1,344.83,344.83,East
2023-05-16,High-Back Mesh Chair,Furniture,3,249.87,749.61,South
2023-10-01,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,2,19.21,38.42,West
2022-06-25,Laptop Pro 15,Technology,1,1231.02,1231.02,North
2022-04-17,Document Filing Cabinet Tray,Office Supplies,1,34.03,34.03,South
2024-08-29,Standing Desk Converter,Furniture,1,172.52,172.52,West
2021-01-17,Executive Ergonomic Desk,Furniture,2,562.41,1124.82,Central
2023-12-05,Heavy-Duty Stapler & Staples,Office Supplies,2,24.7,56.81,West
2021-10-28,Laptop Pro 15,Technology,4,1200.61,4802.44,West
2021-03-24,Precision Wireless Mouse,Electronics Accessories,1,39.73,39.73,West
2021-03-04,Precision Wireless Mouse,Electronics Accessories,1,40.5,40.5,North
2025-04-02,Laptop Pro 15,Technology,2,1141.45,2282.9,North
2024-05-31,Ergonomic Mechanical Keyboard,Technology,3,124.97,374.91,South
2023-06-03,External SSD 1TB,Electronics Accessories,2,112.3,224.6,East
2024-03-08,Wireless Noise-Canceling Headphones,Technology,2,206.61,413.22,East
2025-07-16,Laptop Pro 15,Technology,3,1151.93,3455.79,South
2023-12-19,Document Filing Cabinet Tray,Office Supplies,3,33.3,114.88,Central
2024-05-31,Standing Desk Converter,Furniture,1,171.72,171.72,South
2021-02-13,HD Streaming Webcam 1080p,Electronics Accessories,15,70.49,1057.35,Central
2021-05-03,Bookshelf 5-Tier,Furniture,1,146.13,146.13,East
2023-06-11,Standing Desk Converter,Furniture,4,172.5,690.0,Central
2024-08-10,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,20.65,61.95,West
2024-10-22,Self-Adhesive Sticky Notes Bulk,Office Supplies,3,15.65,46.95,Central
2024-07-24,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.74,19.74,Central
2022-09-07,Document Filing Cabinet Tray,Office Supplies,3,35.93,107.79,South
2025-06-10,Laptop Pro 15,Technology,3,1194.32,3582.96,West
2024-01-04,Smartphone Ultra,Technology,3,876.77,2630.31,Central
2022-11-09,Conference Room Table,Furniture,2,774.41,1548.82,East
2021-10-02,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.01,15.01,Central
2024-01-21,Smartphone Ultra,Technology,4,866.52,3466.08,Central
2025-09-01,4K Ultra HD Monitor,Technology,10,364.7,3647.0,South
2024-11-17,Smartphone Ultra,Technology,2,938.66,2158.92,Central
2025-06-05,Bookshelf 5-Tier,Furniture,2,145.45,290.9,East
2023-02-10,Self-Adhesive Sticky Notes Bulk,Office Supplies,3,16.09,48.27,North
2023-12-06,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,19.6,67.62,Central
2022-08-04,Document Filing Cabinet Tray,Office Supplies,2,35.51,71.02,Central
2021-03-12,Smartphone Ultra,Technology,2,942.08,1884.16,South
2021-07-10,Document Filing Cabinet Tray,Office Supplies,3,35.45,106.35,
2021-01-17,Laptop Pro 15,Technology,2,1189.28,2378.56,West
2022-12-27,Standing Desk Converter,Furniture,1,185.78,213.65,North
2022-08-26,Executive Ergonomic Desk,Furniture,2,568.1,1136.2,Central
2023-03-12,4K Ultra HD Monitor,Technology,4,355.51,1422.04,East
2023-03-26,Multipurpose Copy Paper (Carton),Office Supplies,1,44.54,44.54,South
2024-06-25,Document Filing Cabinet Tray,Office Supplies,15,36.11,541.65,West
2023-09-21,Multipurpose Copy Paper (Carton),Office Supplies,2,42.49,84.98,South
2023-10-31,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,5,19.09,95.45,East
2024-09-03,Bookshelf 5-Tier,Furniture,2,155.13,310.26,East
2022-01-10,Document Filing Cabinet Tray,Office Supplies,2,35.98,71.96,West
2022-09-13,Bookshelf 5-Tier,Furniture,1,154.01,154.01,East
2025-07-20,Executive Ergonomic Desk,Furniture,2,569.15,1138.3,West
2021-03-18,Ergonomic Mechanical Keyboard,Technology,2,130.02,260.04,North
2025-05-07,Ergonomic Mechanical Keyboard,Technology,1,134.52,134.52,West
2024-11-20,Heavy-Duty Stapler & Staples,Office Supplies,1,24.41,28.07,North
2023-03-26,Wireless Noise-Canceling Headphones,Technology,3,195.97,587.91,West
2025-01-23,External SSD 1TB,Electronics Accessories,3,106.86,320.58,South
2024-06-16,Smartphone Ultra,Technology,2,864.21,1728.42,East
2024-01-27,Executive Ergonomic Desk,Furniture,5,550.68,2753.4,East
2021-06-25,Ergonomic Mechanical Keyboard,Technology,2,133.55,267.1,North
2021-12-16,USB-C Fast Charging Hub,Electronics Accessories,2,50.53,116.22,East
2023-09-25,Laptop Pro 15,Technology,1,1153.26,1153.26,South
2022-03-06,4K Ultra HD Monitor,Technology,3,343.13,1029.39,
2024-12-09,4K Ultra HD Monitor,Technology,2,358.65,824.89,Central
2025-09-10,Precision Wireless Mouse,Electronics Accessories,4,39.52,158.08,North
2025-06-01,Executive Ergonomic Desk,Furniture,1,567.99,567.99,Central
2021-08-25,Self-Adhesive Sticky Notes Bulk,Office Supplies,4,15.69,62.76,South
2025-04-10,4K Ultra HD Monitor,Technology,2,365.51,731.02,North
2021-01-19,High-Back Mesh Chair,Furniture,10,261.92,2619.2,Central
2021-05-14,HD Streaming Webcam 1080p,Electronics Accessories,1,71.11,71.11,North
2024-05-21,Gel Pens Pack (24ct),Office Supplies,3,19.09,57.27,South
2021-12-22,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,20,20.52,410.4,East
2024-06-14,Bookshelf 5-Tier,Furniture,3,152.08,456.24,Central
2025-06-15,Self-Adhesive Sticky Notes Bulk,Office Supplies,2,14.73,29.46,West
2025-05-30,Standing Desk Converter,Furniture,1,183.62,183.62,
2022-07-17,External SSD 1TB,Electronics Accessories,4,105.28,421.12,East
2022-09-05,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,19.15,57.45,North
2025-09-22,Conference Room Table,Furniture,5,832.7,4163.5,West
2024-03-26,Gel Pens Pack (24ct),Office Supplies,1,17.83,17.83,North
2021-02-21,Multipurpose Copy Paper (Carton),Office Supplies,4,43.98,175.92,West
2022-01-24,4K Ultra HD Monitor,Technology,2,334.89,669.78,South
2025-06-09,Standing Desk Converter,Furniture,20,182.92,3658.4,East
2021-10-25,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,2,20.35,40.7,North
2021-10-21,Bookshelf 5-Tier,Furniture,1,150.68,150.68,East
2021-12-10,Self-Adhesive Sticky Notes Bulk,Office Supplies,3,15.63,53.92,North
2022-11-24,4K Ultra HD Monitor,Technology,3,363.44,1090.32,North
2023-10-18,Ergonomic Mechanical Keyboard,Technology,5,135.87,679.35,West
2024-10-14,Ergonomic Mechanical Keyboard,Technology,4,133.95,535.8,North
2025-12-24,4K Ultra HD Monitor,Technology,5,358.51,1792.55,Central
2022-10-19,HD Streaming Webcam 1080p,Electronics Accessories,3,70.65,211.95,East
2024-11-26,Wireless Noise-Canceling Headphones,Technology,3,201.6,604.8,South
2023-03-26,4K Ultra HD Monitor,Technology,2,361.57,723.14,North
2023-09-09,HD Streaming Webcam 1080p,Electronics Accessories,1,73.39,73.39,North
2025-05-23,Wireless Noise-Canceling Headphones,Technology,1,209.18,209.18,Central
2022-05-23,Standing Desk Converter,Furniture,1,175.7,175.7,Central
2024-02-13,Laptop Pro 15,Technology,2,1173.42,2346.84,North
2021-05-25,Multipurpose Copy Paper (Carton),Office Supplies,1,41.95,41.95,East
2025-05-09,4K Ultra HD Monitor,Technology,1,357.81,357.81,Central
2023-08-10,Smartphone Ultra,Technology,8,877.46,7019.68,North
2021-08-31,4K Ultra HD Monitor,,4,355.13,1420.52,East
2022-12-16,HD Streaming Webcam 1080p,Electronics Accessories,10,71.29,819.83,North
2025-10-30,Bookshelf 5-Tier,Furniture,3,142.05,426.15,South
2025-09-26,Standing Desk Converter,Furniture,2,171.59,343.18,North
2025-04-02,Heavy-Duty Stapler & Staples,Office Supplies,3,24.33,72.99,North
2024-04-17,High-Back Mesh Chair,Furniture,3,241.77,725.31,Central
2021-10-21,Precision Wireless Mouse,Electronics Accessories,3,40.43,121.29,North
2022-08-23,Ergonomic Mechanical Keyboard,Technology,4,127.81,511.24,North
2025-06-14,Laptop Pro 15,Technology,2,1172.14,2344.28,East
2022-06-24,Executive Ergonomic Desk,Furniture,3,538.05,1614.15,South
2023-06-12,Document Filing Cabinet Tray,Office Supplies,3,34.97,104.91,East
2025-01-26,4K Ultra HD Monitor,Technology,1,365.69,365.69,East
2023-01-20,Smartphone Ultra,Technology,1,913.94,913.94,East
2022-10-10,Bookshelf 5-Tier,Furniture,4,146.83,587.32,North
2022-03-06,Smartphone Ultra,Technology,3,861.11,2583.33,East
2025-11-18,4K Ultra HD Monitor,Technology,2,358.37,824.25,East
2023-09-30,Ergonomic Mechanical Keyboard,Technology,3,129.98,389.94,West
2023-02-10,USB-C Fast Charging Hub,Electronics Accessories,5,51.72,258.6,East
2024-06-20,Laptop Pro 15,Technology,2,1253.05,2506.1,North
2024-03-07,Gel Pens Pack (24ct),Office Supplies,2,18.9,37.8,East
2022-06-16,Ergonomic Mechanical Keyboard,,1,132.48,132.48,North
2021-02-28,High-Back Mesh Chair,Furniture,4,246.73,986.92,Central
2025-01-26,Self-Adhesive Sticky Notes Bulk,Office Supplies,2,15.02,30.04,South
2024-07-06,Wireless Noise-Canceling Headphones,Technology,2,200.72,401.44,West
2024-03-05,4K Ultra HD Monitor,Technology,1,341.97,341.97,Central
2022-03-24,High-Back Mesh Chair,Furniture,2,244.03,488.06,North
2024-02-09,Standing Desk Converter,Furniture,3,178.35,535.05,North
2024-04-03,Executive Ergonomic Desk,Furniture,1,526.22,526.22,East
2024-08-12,Braided HDMI 4K Cable (2-Pack),,2,20.6,41.2,West
2021-05-03,High-Back Mesh Chair,,1,256.39,256.39,West
2024-12-26,Standing Desk Converter,Furniture,1,183.27,210.76,North
2022-10-26,Document Filing Cabinet Tray,Office Supplies,1,33.52,33.52,North
2024-02-15,4K Ultra HD Monitor,Technology,1,341.08,341.08,Central
2024-07-07,Smartphone Ultra,Technology,1,943.75,943.75,East
2021-03-21,Wireless Noise-Canceling Headphones,Technology,8,203.25,1626.0,Central
2024-12-20,Ergonomic Mechanical Keyboard,Technology,3,128.7,444.01,North
2022-02-20,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.65,19.65,West
2024-09-19,Multipurpose Copy Paper (Carton),Office Supplies,2,41.23,82.46,Central
2022-08-17,Ergonomic Mechanical Keyboard,Technology,10,123.55,1235.5,Central
2024-12-05,Laptop Pro 15,Technology,1,1220.83,1220.83,North
2023-10-25,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.42,15.42,East
2021-03-21,Standing Desk Converter,Furniture,1,178.38,178.38,South
2022-06-03,4K Ultra HD Monitor,Technology,2,364.31,728.62,Central
2025-12-29,Ergonomic Mechanical Keyboard,Technology,3,132.87,458.4,North
2024-01-31,USB-C Fast Charging Hub,Electronics Accessories,2,52.09,104.18,Central
2022-05-13,Multipurpose Copy Paper (Carton),Office Supplies,3,40.53,121.59,North
2021-10-27,Ergonomic Mechanical Keyboard,Technology,3,126.93,380.79,Central
2025-07-06,Wireless Noise-Canceling Headphones,Technology,1,208.47,208.47,Central
2025-08-29,Standing Desk Converter,Furniture,2,188.48,376.96,Central
2024-01-20,Gel Pens Pack (24ct),Office Supplies,2,19.22,38.44,South
2021-12-24,High-Back Mesh Chair,Furniture,3,255.57,766.71,North
2024-04-29,Heavy-Duty Stapler & Staples,Office Supplies,4,25.44,101.76,East
2022-04-12,USB-C Fast Charging Hub,Electronics Accessories,2,49.43,98.86,North
2023-11-09,Self-Adhesive Sticky Notes Bulk,Office Supplies,8,15.36,141.31,East
2023-03-23,Ergonomic Mechanical Keyboard,Technology,10,134.97,1349.7,East
2022-02-03,Wireless Noise-Canceling Headphones,Technology,1,192.51,192.51,East
2023-06-30,Self-Adhesive Sticky Notes Bulk,Office Supplies,3,15.54,46.62,East
2025-03-31,Heavy-Duty Stapler & Staples,Office Supplies,1,24.41,24.41,North
2024-09-03,Laptop Pro 15,Technology,2,1194.63,2389.26,South
2023-03-20,Laptop Pro 15,,1,1142.58,1142.58,Central
2025-08-03,Wireless Noise-Canceling Headphones,Technology,1,208.03,208.03,West
2021-09-11,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.53,15.53,East
2021-03-25,USB-C Fast Charging Hub,,2,49.41,98.82,Central
2022-10-19,Heavy-Duty Stapler & Staples,Office Supplies,3,23.79,71.37,East
2023-06-14,Gel Pens Pack (24ct),Office Supplies,4,19.18,76.72,East
2021-10-18,Precision Wireless Mouse,Electronics Accessories,2,39.29,78.58,North
2023-07-13,Wireless Noise-Canceling Headphones,Technology,3,207.09,621.27,West
2023-09-25,Precision Wireless Mouse,Electronics Accessories,8,39.68,317.44,West
2024-12-19,Heavy-Duty Stapler & Staples,Office Supplies,1,25.01,28.76,Central
2024-07-13,Conference Room Table,Furniture,20,775.52,15510.4,West
2024-03-01,Document Filing Cabinet Tray,Office Supplies,2,33.83,67.66,Central
2024-08-08,High-Back Mesh Chair,Furniture,4,254.83,,East
2025-07-01,Document Filing Cabinet Tray,Office Supplies,5,33.74,168.7,West
2024-09-19,Smartphone Ultra,Technology,4,857.32,3429.28,Central
2023-04-25,HD Streaming Webcam 1080p,Electronics Accessories,1,71.57,71.57,West
2023-12-18,Executive Ergonomic Desk,Furniture,3,529.24,1825.88,Central
2025-03-15,Laptop Pro 15,Technology,3,1217.97,3653.91,Central
2021-08-16,Wireless Noise-Canceling Headphones,Technology,1,190.87,190.87,West
2025-11-10,Gel Pens Pack (24ct),Office Supplies,20,18.74,374.8,West
2023-03-13,Conference Room Table,Furniture,2,794.49,1588.98,South
2021-03-01,Bookshelf 5-Tier,Furniture,2,150.48,300.96,South
2023-11-12,Standing Desk Converter,Furniture,4,175.26,701.04,Central
